1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
LoanNumber,BidsPortfolioManager,BidsApi,BidsManual,NewCreditCustomer,LoanDate,MaturityDate_Last,ApplicationSignedHour,ApplicationSignedWeekday,VerificationType,LanguageCode,Age,Gender,Country,AppliedAmount,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,MonthlyPaymentDay,NoOfPreviousLoansBeforeLoan,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,CreditScoreEsMicroL,CreditScoreEsEquifaxRisk,CreditScoreFiAsiakasTietoRiskGrade,CreditScoreEeMini,ProbabilityOfDefault,DefaultDate
52038,1770,0,3230,TRUE,2013/10/11,2020/12/10,16,5,4,1,57,1,EE,5000,5000,28,48,0,0,4,4,0,3,MoreThan5Years,MoreThan25Years,19,1,459,140,0,0,0,0,74,673,12,748,7,37.15,280,10,0,0,0,0,0,,,,,0.2637,2016/3/10
52395,4600,0,0,TRUE,2013/10/11,2018/11/12,0,4,4,3,34,0,EE,4600,4600,28,60,0,0,2,3,0,3,MoreThan5Years,10To15Years,1,2,536,0,0,0,0,0,250,786,14,496,3,31.17,371,12,0,0,0,0,0,,,,,0.121,
50706,6010,0,3990,FALSE,2013/10/11,2019/11/7,17,6,4,1,28,0,EE,10000,10000,20,60,0,0,5,3,1,3,MoreThan5Years,10To15Years,4,6,1600,0,0,0,0,0,300,1900,11,904,5,22.89,1212,7,2,5400,625.3,0,0,,,,,8.89E-02,
50554,2285,0,1715,TRUE,2013/10/11,2018/1/10,20,5,4,1,30,0,EE,4000,4000,28,24,0,1,4,2,1,3,UpTo1Year,15To25Years,3,3,3000,0,0,0,0,0,0,3000,5,904,0,9.77,1876,10,0,0,0,0,0,,,,,6.19E-02,
52134,1580,0,1420,TRUE,2013/10/13,2017/11/10,8,4,4,1,22,1,EE,3000,3000,28,48,0,0,2,2,1,3,UpTo1Year,LessThan2Years,9,7,552,0,19,0,0,0,0,571,5,130,3,18.39,368,10,0,0,0,0,0,,,,,0.5992,
52583,2525,0,1475,TRUE,2013/10/13,2018/10/18,12,6,4,4,54,1,FI,4000,4000,20,60,0,0,4,1,0,3,MoreThan5Years,15To25Years,1,3,1525,0,0,0,0,0,0,1525,8,562,3,25.25,1102,18,0,0,0,0,0,,,RL1,,0.175,
52299,1150,0,1850,TRUE,2013/10/15,2018/11/12,16,3,4,1,48,1,EE,3000,3000,28,60,0,0,5,2,0,3,MoreThan5Years,5To10Years,16,1,740,0,0,0,0,0,0,740,5,273,1,12.57,464,10,0,0,0,0,0,,,,,0.3578,
50338,4520,0,5480,TRUE,2013/10/15,2019/9/25,11,5,4,4,38,0,FI,10000,10000,26,60,0,0,3,1,0,3,UpTo2Years,LessThan2Years,6,7,2180,0,0,0,0,0,0,2180,18,2815,9,35.78,1001,25,0,0,0,0,0,,,RL2,,0.318,2014/12/29
53357,4955,0,45,TRUE,2013/10/15,2017/11/6,16,2,4,3,29,0,EE,5000,5000,28,48,0,6,4,3,0,3,UpTo1Year,5To10Years,6,2,2156,0,0,0,0,0,0,2156,4,906,0,44.25,1076,5,0,0,0,0,0,,,,,7.92E-02,
53064,1000,0,0,TRUE,2013/10/15,2018/11/12,10,1,4,1,46,1,EE,1000,1000,28,60,0,2,4,4,1,3,UpTo1Year,MoreThan25Years,3,1,750,161,38,18,0,0,0,967,6,383,0,35.57,553,10,1,8000,243.63,0,0,,,,,0.0332,
53647,5000,0,0,TRUE,2013/10/16,2020/10/15,14,4,4,1,34,1,EE,5000,5000,28,60,0,6,5,2,2,3,MoreThan5Years,10To15Years,17,3,787,0,38,0,0,0,200,1025,14,704,3,35.71,294,15,0,0,0,0,0,,,,,0.1452,2016/7/1
53491,4600,0,0,TRUE,2013/10/16,2018/5/22,9,3,4,1,55,1,EE,4600,4600,28,48,0,0,4,4,0,0,MoreThan5Years,MoreThan25Years,17,8,500,225,0,53,0,0,0,778,8,598,4,20.57,274,22,0,0,0,0,0,,,,,4.47E-02,
53352,5630,0,1870,FALSE,2013/10/16,2018/11/12,9,3,4,1,51,1,EE,7500,7500,28,60,0,0,4,1,0,3,MoreThan5Years,MoreThan25Years,3,7,631,0,0,0,0,0,450,1081,5,501,3,37.65,674,11,1,2500,1678.82,0,0,,,,,0.0224,
54020,550,0,450,TRUE,2013/10/17,2015/5/11,8,5,4,1,23,0,EE,1000,1000,28,18,0,6,3,2,0,3,UpTo2Years,LessThan2Years,19,3,695,140,0,0,0,0,0,835,7,461,0,54.85,305,10,1,1000,0,0,0,,,,,0.4326,2014/3/11
53418,3080,0,1920,TRUE,2013/10/18,2018/11/15,20,2,4,1,28,0,EE,5000,5000,30,60,0,0,2,2,1,0,MoreThan5Years,10To15Years,3,2,560,0,0,0,0,0,0,560,5,419,4,32.5,378,15,0,0,0,0,0,,,,,0.6213,2014/4/21
53876,1210,0,1790,TRUE,2013/10/18,2018/11/15,16,5,4,1,26,1,EE,3000,3000,33,60,0,0,4,3,0,3,UpTo1Year,LessThan2Years,9,2,303,0,0,0,0,0,0,303,5,264,1,53.47,81,10,0,0,0,0,0,,,,,0.3263,
52822,5000,0,0,TRUE,2013/10/18,2018/11/8,17,2,4,1,67,1,EE,5000,5000,25,60,0,0,4,5,0,3,MoreThan5Years,MoreThan25Years,16,5,500,445,0,0,0,0,0,945,14,407,6,28.15,613,8,0,0,0,0,0,,,,,0.1118,
54138,2000,0,0,TRUE,2013/10/18,2020/9/15,14,5,4,1,33,1,EE,2000,2000,28,24,0,0,4,2,2,3,UpTo4Years,MoreThan25Years,1,1,812,0,76,0,0,0,343,1231,13,693,2,37.37,512,15,0,0,0,0,0,,,,,7.70E-02,
52797,4740,0,3560,TRUE,2013/10/21,2026/8/10,11,2,4,1,42,0,EE,8300,8300,20,48,0,0,2,1,3,3,MoreThan5Years,10To15Years,7,8,1237,0,0,0,0,0,0,1237,13,1127,6,38.32,421,10,0,0,0,0,0,,,,,3.57E-02,
55456,1500,0,0,TRUE,2013/10/24,2019/9/11,14,5,4,1,26,1,EE,1500,1500,28,48,0,0,5,1,1,3,MoreThan5Years,5To10Years,10,7,1220,0,19,0,0,0,0,1239,8,481,1,14.37,762,5,0,0,0,0,0,,,,,0.135,
55320,4500,0,5500,TRUE,2013/10/24,2018/11/16,20,4,4,1,31,0,EE,10000,10000,28,60,0,3,4,3,0,3,UpTo3Years,5To10Years,6,6,1241,0,0,0,0,0,0,1241,4,419,0,44.96,511,16,0,0,0,0,0,,,,,8.38E-02,
55232,1300,0,0,FALSE,2013/10/24,2016/11/15,14,5,4,1,32,1,EE,1300,1300,20,36,0,1,5,1,3,2,UpTo1Year,10To15Years,16,8,364,0,172,0,0,0,210,746,7,354,1,6.43,373,15,3,2900,2826.96,0,0,,,,,2.43E-02,
54231,2820,0,2980,TRUE,2013/10/25,2017/11/15,14,6,4,1,33,1,EE,5800,5800,28,48,0,0,2,2,5,3,MoreThan5Years,10To15Years,19,1,643,0,287,0,0,278,0,1208,9,614,7,35.35,781,15,0,0,0,0,0,,,,,0.1493,2015/12/16
54658,2025,0,1875,TRUE,2013/10/25,2018/11/15,10,2,4,1,49,1,EE,3900,3900,28,60,0,6,4,2,1,3,MoreThan5Years,MoreThan25Years,9,8,800,140,19,0,0,0,0,959,6,201,0,28.88,637,15,0,0,0,0,0,,,,,0.1402,
55604,3510,0,1490,TRUE,2013/10/25,2019/9/10,10,6,4,1,54,1,EE,5000,5000,28,60,0,0,5,1,0,3,MoreThan5Years,15To25Years,15,7,521,0,0,0,0,0,0,521,9,409,6,44.34,287,10,0,0,0,0,0,,,,,0.1158,2015/12/28
55510,7500,0,0,TRUE,2013/10/25,2019/1/21,17,5,4,3,31,0,EE,7500,7500,28,60,0,2,2,2,1,3,UpTo1Year,10To15Years,8,3,837,0,0,0,0,0,320,1157,7,355,3,20.22,689,20,0,0,0,0,0,,,,,6.75E-02,
54825,1990,0,2210,FALSE,2013/10/25,2018/11/12,10,6,4,1,39,1,EE,4200,4200,28,60,0,7,4,1,1,3,UpTo1Year,10To15Years,1,8,1584,0,19,0,0,0,740,2343,11,982,0,28.89,1230,10,1,4000,855.36,0,0,,,,,3.64E-02,
54959,3135,0,6165,FALSE,2013/10/28,2016/12/12,16,3,4,1,28,0,EE,9300,9300,32,36,0,0,2,2,1,3,UpTo1Year,LessThan2Years,6,3,2162,0,0,0,0,0,0,2162,20,2765,11,21.28,936,12,2,2400,1443.21,0,0,,,,,0.406,2014/7/14
54435,3915,0,2385,TRUE,2013/10/28,2020/4/22,15,3,4,4,46,1,FI,6300,6300,22,60,0,0,4,3,2,3,MoreThan5Years,MoreThan25Years,1,8,1814,0,153,0,0,69,0,2036,18,2493,9,11.94,628,20,0,0,0,0,0,,,RL2,,0.175,
56082,1500,0,0,TRUE,2013/10/28,2015/7/15,15,2,4,1,24,0,EE,1500,1500,30,18,0,0,2,3,0,3,UpTo1Year,LessThan2Years,3,3,550,0,0,0,0,0,0,550,4,359,2,17.45,201,10,0,0,0,0,0,,,,,0.1109,2014/12/16
54849,5895,0,105,TRUE,2013/10/29,2020/3/16,6,3,4,1,42,0,EE,6000,6000,28,60,0,7,4,4,1,3,MoreThan5Years,10To15Years,7,3,1332,0,0,0,0,0,0,1332,11,1091,2,43.24,291,10,0,0,0,0,0,,,,,7.02E-02,
56268,9000,0,0,TRUE,2013/10/29,2017/11/10,11,3,4,1,39,0,EE,9000,9000,28,48,0,3,5,2,1,0,MoreThan5Years,5To10Years,9,7,1300,0,0,0,0,0,0,1300,4,517,0,24.15,469,10,0,0,0,0,0,,,,,3.64E-02,
54926,5610,0,1890,TRUE,2013/10/30,2020/2/10,10,3,4,1,30,0,EE,7500,7500,20,48,0,2,4,1,2,3,MoreThan5Years,10To15Years,6,8,2880,0,0,0,0,0,0,2880,6,922,0,22.74,1730,10,0,0,0,0,0,,,,,7.56E-02,
56445,760,0,40,TRUE,2013/10/30,2017/11/10,12,4,4,1,31,0,EE,800,800,16,48,0,0,2,2,1,3,MoreThan5Years,10To15Years,3,7,710,0,0,0,0,0,0,710,5,260,1,37.46,437,10,0,0,0,0,0,,,,,6.19E-02,
56070,2455,0,2545,TRUE,2013/10/30,2018/12/10,11,2,4,1,47,0,EE,5000,5000,22,60,0,3,4,1,0,5,MoreThan5Years,5To10Years,1,1,1160,0,0,0,0,0,0,1160,6,733,1,39.48,627,10,1,5000,383.28,0,0,,,,,4.17E-02,2015/6/11
55165,650,0,1850,TRUE,2013/10/31,2018/11/12,10,4,4,1,34,1,EE,2500,2500,28,60,0,0,3,2,2,3,UpTo2Years,5To10Years,7,4,351,0,0,38,0,320,0,709,10,461,4,49.22,259,10,0,0,0,0,0,,,,,0.5066,2014/3/11
55519,800,0,0,FALSE,2013/11/1,2018/11/14,18,5,4,1,26,0,EE,800,800,30,60,0,0,2,2,0,3,UpTo3Years,2To5Years,6,3,998,0,0,0,0,0,0,998,5,619,1,23.75,411,14,1,1500,277.26,0,0,,,,,6.64E-02,
55342,3510,0,490,FALSE,2013/11/4,2022/2/25,21,6,4,1,30,0,EE,4000,4000,28,60,0,6,3,3,0,3,MoreThan5Years,5To10Years,3,1,714,0,0,0,0,0,0,714,7,416,3,18.77,441,14,2,1000,184.94,0,0,,,,,3.68E-02,2017/6/12
61314,655,0,1145,TRUE,2013/11/7,2015/5/18,18,4,4,6,35,1,ES,1800,1800,20,18,0,8,5,3,0,3,UpTo5Years,10To15Years,3,1,2451,0,0,0,0,0,0,2451,6,202,0,4.77,2132,18,0,0,0,0,0,M10,D,,,0.6375,2014/2/19
61495,1550,0,1450,TRUE,2013/11/8,2018/11/15,8,3,4,1,30,1,EE,3000,3000,28,60,0,0,4,2,1,3,UpTo3Years,10To15Years,3,1,709,0,19,0,0,0,0,728,10,264,8,18.27,445,15,0,0,0,0,0,,,,,0.5066,2015/12/31
55658,1925,0,2075,TRUE,2013/11/8,2018/11/15,11,5,4,3,52,0,EE,4000,4000,28,60,0,6,4,1,0,3,UpTo3Years,MoreThan25Years,3,8,636,0,0,0,0,0,0,636,6,287,2,19.65,328,15,0,0,0,0,0,,,,,0.1509,
62153,2700,0,0,TRUE,2013/11/8,2017/12/11,14,6,4,3,53,1,EE,2700,2700,28,48,0,0,4,4,0,3,UpTo1Year,MoreThan25Years,3,1,509,187,0,0,0,0,0,696,10,424,7,13.51,425,10,0,0,0,0,0,,,,,0.1004,
56116,3000,0,0,TRUE,2013/11/8,2017/11/13,15,2,4,3,46,0,EE,3000,3000,28,48,0,0,4,4,0,3,MoreThan5Years,MoreThan25Years,3,3,900,0,0,0,0,0,0,900,7,669,2,43,466,12,0,0,0,0,0,,,,,3.86E-02,
61438,1865,0,2335,FALSE,2013/11/10,2018/11/12,8,3,4,1,41,1,EE,4200,4200,30,60,0,0,5,4,2,3,UpTo3Years,15To25Years,11,8,1196,0,38,0,0,0,0,1234,11,560,1,11.02,538,10,2,677.4683,765.0332,0,0,,,,,0.2568,
61796,850,0,2150,TRUE,2013/11/11,2018/11/12,16,4,4,1,50,1,EE,3000,3000,35,60,0,0,4,1,0,3,UpTo1Year,MoreThan25Years,12,8,800,0,0,0,0,0,0,800,8,866,4,13.25,166,11,0,0,0,0,0,,,,,0.3716,
61030,3290,0,310,FALSE,2013/11/11,2020/3/17,11,7,4,1,30,1,EE,3600,3600,18,36,0,8,4,4,0,3,UpTo1Year,5To10Years,13,6,2000,0,0,0,0,0,0,2000,8,1142,0,29.9,728,10,2,8000,2512.7,0,0,,,,,0.1611,
61988,5000,0,0,TRUE,2013/11/12,2021/12/10,18,2,4,1,37,0,EE,5000,5000,28,60,0,0,2,1,4,3,UpTo4Years,2To5Years,19,1,800,0,0,0,0,0,64,864,9,579,3,45.95,346,10,0,0,0,0,0,,,,,0.2479,
62523,1400,0,0,FALSE,2013/11/12,2019/12/11,11,2,4,1,40,0,EE,1400,1400,28,60,0,0,4,2,0,3,MoreThan5Years,15To25Years,1,7,573,0,0,0,0,0,0,573,8,397,4,38.92,314,1,1,4500,703.46,0,0,,,,,0.1174,
62696,4500,0,0,TRUE,2013/11/13,2017/12/11,22,3,4,1,28,1,EE,4500,4500,28,48,0,0,4,3,1,3,UpTo1Year,10To15Years,1,5,587,0,19,0,0,0,160,766,11,599,6,21.93,371,10,0,0,0,0,0,,,,,0.3382,
62410,1550,0,0,TRUE,2013/11/13,2019/9/10,11,3,4,1,50,0,EE,1550,1550,30,36,0,2,3,4,0,3,MoreThan5Years,MoreThan25Years,19,3,550,0,0,0,0,0,0,550,5,116,0,27.64,368,10,0,0,0,0,0,,,,,0.1109,
62844,2500,0,0,TRUE,2013/11/13,2018/12/7,12,3,4,1,53,1,EE,2500,2500,28,60,0,0,4,4,0,3,UpTo2Years,15To25Years,5,1,255,140,0,0,0,0,0,395,6,97,3,24.81,294,7,0,0,0,0,0,,,,,6.07E-02,
63380,1430,0,2570,FALSE,2013/11/15,2019/8/15,16,5,4,1,35,0,EE,4000,4000,30,60,0,0,5,2,1,3,UpTo5Years,15To25Years,10,8,1936,0,0,0,0,0,766,2702,14,1433,7,28.5,1263,10,3,6500,2082.2,0,0,,,,,0.5175,
62516,6365,0,3635,TRUE,2013/11/18,2018/12/10,11,2,4,1,25,0,EE,10000,10000,28,60,0,3,5,3,0,3,UpTo1Year,5To10Years,1,3,1200,0,0,0,0,0,0,1200,3,162,0,27.67,727,10,0,0,0,0,0,,,,,0.3323,
62526,5195,0,2505,FALSE,2013/11/18,2018/11/19,16,2,4,1,26,0,EE,7700,7700,21,48,0,0,4,2,1,3,UpTo4Years,2To5Years,1,3,1113,0,0,0,0,0,0,1113,8,846,5,27.85,535,12,1,3000,1504.51,0,0,,,,,0.1533,
64202,4500,0,0,TRUE,2013/11/21,2019/8/12,11,4,4,1,28,0,EE,4500,4500,28,60,0,6,2,3,0,3,UpTo2Years,10To15Years,3,7,572,140,0,43,0,0,0,755,10,420,3,27.02,479,10,0,0,0,0,0,,,,,0.2851,2014/11/11
65365,2380,0,20,TRUE,2013/11/22,2018/12/10,17,6,4,3,34,1,EE,2400,2400,28,60,0,0,4,4,1,3,MoreThan5Years,10To15Years,1,2,949,0,0,0,0,0,0,949,17,520,7,27.71,524,10,0,0,0,0,0,,,,,0.1382,
62968,4460,0,5540,TRUE,2013/11/22,2018/12/6,19,3,4,1,32,0,EE,10000,10000,28,60,0,0,4,3,0,3,MoreThan5Years,5To10Years,15,2,750,0,0,0,0,0,150,900,5,382,1,45.67,457,6,0,0,0,0,0,,,,,0.1286,
63860,1075,0,425,TRUE,2013/11/25,2015/6/10,16,2,4,6,52,0,ES,1500,1500,33,18,0,0,4,1,1,3,UpTo2Years,MoreThan25Years,1,2,1300,0,0,0,0,0,0,1300,7,204,3,7.46,1023,10,0,0,0,0,0,M9,D,,,0.6375,2014/4/11
64903,2980,0,20,TRUE,2013/11/25,2020/10/27,21,6,4,1,22,0,EE,3000,3000,28,60,0,7,3,2,0,0,UpTo1Year,2To5Years,3,4,390,187,0,0,0,0,0,577,11,466,5,22.01,299,27,0,0,0,0,0,,,,,0.392,2016/2/12
63660,2965,0,3535,TRUE,2013/11/25,2018/12/10,18,6,4,1,45,1,EE,6500,6500,20,60,0,2,4,1,3,3,UpTo2Years,2To5Years,17,7,361,140,115,0,0,0,0,616,8,151,0,46.59,293,10,0,0,0,0,0,,,,,8.08E-02,
63698,2800,0,200,TRUE,2013/11/25,2018/12/17,16,2,4,1,44,0,EE,3000,3000,25,60,0,0,4,2,0,3,MoreThan5Years,15To25Years,3,8,1167,0,0,0,0,0,0,1167,13,723,1,28.62,397,15,0,0,0,0,0,,,,,2.80E-02,
66352,2585,0,415,TRUE,2013/11/26,2019/6/10,15,3,4,1,24,1,EE,3000,3000,28,24,0,0,4,3,0,3,UpTo3Years,2To5Years,1,2,572,0,0,0,0,0,0,572,5,570,4,26.22,422,6,0,0,0,0,0,,,,,0.6497,
64551,2755,0,2245,TRUE,2013/11/27,2018/12/10,0,4,4,3,49,0,EE,5000,5000,20,60,0,7,5,1,2,5,UpTo5Years,5To10Years,6,7,1120,0,0,0,0,0,0,1120,9,459,0,42.14,529,10,0,0,0,0,0,,,,,6.07E-02,
65718,6940,0,3060,TRUE,2013/11/28,2019/8/19,10,5,4,4,54,0,FI,10000,10000,28,48,0,0,4,1,0,3,MoreThan5Years,MoreThan25Years,1,8,3713,0,0,0,0,0,0,3713,20,2520,9,26.45,2401,18,0,0,0,0,0,,,RL4,,0.6364,
67277,2890,0,1610,TRUE,2013/11/28,2017/12/15,14,5,4,1,34,0,EE,4500,4500,30,48,0,7,1,4,3,3,UpTo1Year,15To25Years,9,3,1700,0,0,0,0,0,0,1700,10,1038,1,9.53,753,15,1,2500,296.24,0,0,,,,,0.2479,
67218,1640,0,360,TRUE,2013/11/28,2018/12/10,20,3,4,1,37,0,EE,2000,2000,28,60,0,2,3,2,1,3,MoreThan5Years,10To15Years,3,6,1109,0,0,0,0,0,0,1109,8,497,0,34.99,550,10,0,0,0,0,0,,,,,0.1425,
63857,1260,0,1740,TRUE,2013/11/29,2016/12/12,13,5,4,2,28,2,ES,3000,3000,33,36,0,0,5,1,0,3,UpTo3Years,2To5Years,16,3,2235,0,0,0,0,0,0,2235,3,910,1,5.91,1193,10,0,0,0,0,0,M10,D,,,0.6375,2014/3/11
65688,4310,0,5690,TRUE,2013/11/29,2018/12/10,14,6,4,1,32,0,EE,10000,10000,28,60,0,0,2,2,2,3,MoreThan5Years,15To25Years,3,3,1243,0,0,0,0,0,0,1243,8,744,3,39.26,530,10,0,0,0,0,0,,,,,0.1787,
67279,5325,0,2425,TRUE,2013/11/29,2017/12/12,20,5,4,1,29,0,EE,7750,7750,28,48,0,0,4,1,2,3,MoreThan5Years,5To10Years,3,2,775,0,0,0,0,0,0,775,13,709,4,53.94,288,12,0,0,0,0,0,,,,,0.1129,
66239,3500,0,0,TRUE,2013/11/29,2018/12/3,11,1,4,1,35,1,EE,3500,3500,28,60,0,2,4,1,3,3,UpTo3Years,10To15Years,16,1,580,0,134,0,0,0,0,714,6,190,0,27.59,415,3,0,0,0,0,0,,,,,6.75E-02,
64271,940,0,1060,FALSE,2013/11/29,2022/11/10,23,2,4,1,42,0,EE,2000,2000,12,24,0,0,4,1,3,3,MoreThan5Years,15To25Years,16,1,470,107,230,150,0,0,195,1152,12,825,1,23.09,295,27,1,2000,185.07,0,0,,,,,2.05E-02,
67720,4940,0,1560,FALSE,2013/11/30,2021/12/20,8,5,4,1,28,0,EE,6500,6500,18,48,0,6,5,2,0,3,UpTo3Years,5To10Years,1,8,1262,0,0,0,0,0,0,1262,8,1092,1,31.62,332,12,1,1000,720.78,0,0,,,,,3.35E-02,
68670,0,0,6000,TRUE,2013/12/2,2019/1/2,16,1,4,1,57,0,EE,6000,6000,28,60,0,2,4,1,0,3,MoreThan5Years,15To25Years,3,7,867,0,0,0,0,0,0,867,8,243,2,21.57,583,2,0,0,0,0,0,,,,,3.64E-02,
67163,3190,0,1310,TRUE,2013/12/3,2018/12/11,14,2,4,3,33,1,EE,4500,4500,30,60,0,0,4,4,1,3,UpTo2Years,10To15Years,3,2,570,0,19,0,0,100,0,689,7,388,6,21.19,533,11,0,0,0,0,0,,,,,0.498,
65063,2475,0,3525,TRUE,2013/12/3,2019/9/3,17,4,4,4,28,1,FI,6000,6000,30,48,0,0,5,3,0,5,MoreThan5Years,5To10Years,8,4,1325,0,0,0,0,0,148,1473,10,1591,3,53.9,254,25,0,0,0,0,0,,,RL2,,0.1368,2015/9/25
69729,5000,0,0,TRUE,2013/12/5,2016/12/12,14,4,4,1,31,1,EE,5000,5000,28,36,0,7,4,4,2,3,UpTo4Years,5To10Years,1,8,1630,0,38,0,0,0,0,1668,8,1198,1,53.18,287,10,0,0,0,0,0,,,,,3.93E-02,
69707,2200,0,0,TRUE,2013/12/5,2021/1/15,15,5,4,1,48,0,EE,2200,2200,30,36,0,2,4,1,0,3,MoreThan5Years,5To10Years,6,1,594,0,0,0,0,0,0,594,12,589,5,33.5,228,15,0,0,0,0,0,,,,,3.86E-02,
67632,1145,0,3355,TRUE,2013/12/6,2015/12/10,9,6,4,6,47,0,ES,4500,4500,35,24,0,0,3,1,0,4,MoreThan5Years,15To25Years,6,8,1250,0,0,0,0,0,0,1250,9,3518,2,57.84,288,10,0,0,0,0,0,M10,D,,,0.6375,2014/4/11
69146,2000,0,2000,TRUE,2013/12/6,2024/7/10,0,5,4,1,40,0,EE,4000,4000,33,60,0,0,4,2,2,3,MoreThan5Years,15To25Years,15,4,1000,0,0,0,0,0,0,1000,12,840,3,29.4,274,10,0,0,0,0,0,,,,,0.2623,
68975,3945,0,4855,TRUE,2013/12/6,2018/12/10,16,2,4,3,50,0,EE,8800,8800,30,60,0,2,3,1,0,3,UpTo1Year,MoreThan25Years,3,1,688,0,0,0,0,0,200,888,5,355,1,33.78,420,10,1,5000,222.66,0,0,,,,,0.154,2014/4/11
67437,2360,0,3640,TRUE,2013/12/6,2018/2/20,16,3,4,4,45,1,FI,6000,6000,30,48,0,0,2,1,1,3,MoreThan5Years,LessThan2Years,14,3,1700,0,104,0,0,0,0,1804,15,1841,6,56.54,254,18,0,0,0,0,0,,,RL2,,0.1072,2015/1/21
69354,1520,0,1480,TRUE,2013/12/7,2018/12/10,11,5,4,1,24,1,EE,3000,3000,33,60,0,0,2,2,4,3,UpTo1Year,LessThan2Years,17,1,400,0,345,0,0,140,0,885,5,233,3,12.77,732,10,0,0,0,0,0,,,,,0.5843,2014/6/11
70394,1745,0,255,TRUE,2013/12/9,2019/11/15,17,6,4,1,25,0,EE,2000,2000,28,36,0,6,3,3,0,3,UpTo1Year,LessThan2Years,6,2,1078,0,0,0,0,0,0,1078,5,278,1,23.28,757,15,0,0,0,0,0,,,,,0.561,2015/2/17
69314,4910,0,1090,TRUE,2013/12/9,2017/12/11,12,3,4,1,31,0,EE,6000,6000,19,48,0,3,5,2,0,5,MoreThan5Years,5To10Years,11,1,3000,0,0,0,0,0,0,3000,10,1936,0,30.1,885,10,0,0,0,0,0,,,,,7.70E-02,
71185,3930,0,5770,TRUE,2013/12/10,2019/1/10,21,2,4,1,43,1,EE,9700,9700,35,60,0,0,5,1,0,3,MoreThan5Years,5To10Years,7,1,1109,0,0,0,0,0,0,1109,9,738,4,41.84,320,10,0,0,0,0,0,,,,,0.3336,
68825,2945,0,755,FALSE,2013/12/10,2020/3/27,11,2,4,1,31,1,EE,3700,3700,17,60,0,6,4,1,3,3,MoreThan5Years,10To15Years,7,7,0,0,115,0,377,0,0,492,2,92,0,33.54,308,10,2,4500,4396.01,0,0,,,,,0.3053,
69617,4230,0,1370,FALSE,2013/12/10,2017/9/11,14,5,4,1,30,1,EE,5600,5600,19,60,0,7,3,2,2,3,MoreThan5Years,10To15Years,8,3,622,0,38,0,0,253,0,913,3,236,0,30.78,532,10,1,3600,365.56,0,0,,,,,3.17E-02,
70719,2510,0,2190,TRUE,2013/12/11,2019/1/11,17,3,4,1,33,0,EE,4700,4700,33,60,0,0,2,1,2,3,UpTo2Years,15To25Years,3,8,610,0,0,0,0,0,0,610,7,280,1,30,268,11,0,0,0,0,0,,,,,0.3615,
67165,2810,0,3190,TRUE,2013/12/11,2018/12/27,17,3,4,4,32,1,FI,6000,6000,30,60,0,7,4,1,4,3,UpTo3Years,10To15Years,16,3,1653,0,534,0,0,510,0,2697,9,2203,0,52.02,300,25,0,0,0,0,0,,,RL2,,0.1174,
69595,2790,0,1710,TRUE,2013/12/13,2017/12/18,14,5,4,4,33,0,FI,4500,4500,30,48,0,0,5,1,0,3,UpTo3Years,LessThan2Years,8,3,1159,0,0,0,0,0,0,1159,8,976,4,22.61,419,17,0,0,0,0,0,,,RL2,,7.53E-02,2014/12/18
71609,2420,0,2980,TRUE,2013/12/16,2018/1/10,19,3,4,1,39,1,EE,5400,5400,28,48,0,0,5,3,0,3,MoreThan5Years,10To15Years,17,3,1200,0,0,0,0,0,0,1200,14,1262,8,28.92,613,10,0,0,0,0,0,,,,,0.3711,
70497,1710,0,290,TRUE,2013/12/16,2017/1/10,10,3,4,1,24,0,EE,2000,2000,20,36,0,6,2,2,2,3,UpTo2Years,LessThan2Years,4,3,577,0,0,0,0,0,0,577,6,173,1,25.48,330,10,0,0,0,0,0,,,,,0.1265,
71016,8180,0,1820,TRUE,2013/12/16,2023/4/27,21,6,4,1,47,0,FI,10000,10000,25,36,0,0,4,1,0,3,UpTo3Years,MoreThan25Years,10,3,1671,0,0,0,0,0,500,2171,17,2086,8,25.24,916,20,0,0,0,0,0,,,RL2,,0.1048,
74378,5000,0,0,TRUE,2013/12/17,2018/3/15,15,3,4,1,29,0,EE,5000,5000,28,48,0,0,4,2,2,3,UpTo5Years,2To5Years,4,3,1188,0,0,0,0,0,0,1188,13,520,4,18.94,494,15,0,0,0,0,0,,,,,0.3131,
65611,1990,0,4010,TRUE,2013/12/17,2020/2/24,13,5,4,4,31,1,FI,6000,6000,30,60,0,0,4,3,0,3,UpTo2Years,15To25Years,1,3,1792,0,0,0,0,0,0,1792,13,2677,4,47.1,386,22,0,0,0,0,0,,,RL2,,0.1227,2015/5/25
